timestamp,open,high,low,close,volume,new_open,next_open
2023-11-24 12:20:00,189.7,189.71,189.51,189.522,236204,189.57,189.52
2023-11-24 12:15:00,189.57,189.725,189.549,189.702,326329,189.55,189.7
2023-11-24 12:10:00,189.55,189.62,189.53,189.575,224187,189.54,189.57
2023-11-24 12:05:00,189.54,189.61,189.51,189.553,270345,189.6,189.55
2023-11-24 12:00:00,189.6,189.605,189.5,189.545,302035,189.591,189.54
2023-11-24 11:55:00,189.591,189.645,189.51,189.6,327481,189.63,189.6
2023-11-24 11:50:00,189.63,189.7,189.56,189.59,297085,189.665,189.591
2023-11-24 11:45:00,189.665,189.789,189.62,189.63,352399,189.525,189.63
2023-11-24 11:40:00,189.525,189.728,189.52,189.665,375773,189.49,189.665
2023-11-24 11:35:00,189.49,189.6,189.43,189.523,299291,189.6,189.525
2023-11-24 11:30:00,189.6,189.63,189.35,189.485,533922,189.58,189.49
2023-11-24 11:25:00,189.58,189.64,189.515,189.61,345998,189.565,189.6
2023-11-24 11:20:00,189.565,189.62,189.52,189.59,437948,189.53,189.58
2023-11-24 11:15:00,189.53,189.64,189.515,189.56,323807,189.497,189.565
2023-11-24 11:10:00,189.497,189.65,189.48,189.538,406136,189.51,189.53
2023-11-24 11:05:00,189.51,189.54,189.35,189.49,394953,189.49,189.497
2023-11-24 11:00:00,189.49,189.63,189.46,189.51,367219,189.54,189.51
2023-11-24 10:55:00,189.54,189.545,189.35,189.485,334573,189.63,189.49
2023-11-24 10:50:00,189.63,189.63,189.39,189.55,457816,189.41,189.54
2023-11-24 10:45:00,189.41,189.67,189.25,189.635,582553,189.418,189.63
2023-11-24 10:40:00,189.418,189.455,189.37,189.405,332465,189.43,189.41
2023-11-24 10:35:00,189.43,189.55,189.33,189.42,389177,189.47,189.418
2023-11-24 10:30:00,189.47,189.57,189.4,189.438,416781,189.48,189.43
2023-11-24 10:25:00,189.48,189.52,189.3,189.46,592914,189.65,189.47
2023-11-24 10:20:00,189.65,189.78,189.428,189.49,592535,189.56,189.48
2023-11-24 10:15:00,189.56,189.7,189.495,189.651,568656,189.691,189.65
2023-11-24 10:10:00,189.691,189.74,189.55,189.555,494328,190.0,189.56
2023-11-24 10:05:00,190.0,190.0,189.67,189.695,417608,189.99,189.691
2023-11-24 10:00:00,189.99,190.09,189.92,190.005,452584,189.8,190.0
2023-11-24 09:55:00,189.8,190.06,189.77,190.0,615278,189.84,189.99
2023-11-24 09:50:00,189.84,189.93,189.69,189.8,557444,189.91,189.8
2023-11-24 09:45:00,189.91,190.04,189.78,189.85,713612,190.13,189.84
2023-11-24 09:40:00,190.13,190.208,189.82,189.92,787425,190.5,189.91
2023-11-24 09:35:00,190.5,190.6,190.06,190.13,620043,190.87,190.13
2023-11-24 09:30:00,190.87,190.9,190.33,190.49,1206981,190.69,190.5
2023-11-24 09:25:00,190.69,190.89,190.52,190.89,39336,190.71,190.87
2023-11-24 09:20:00,190.71,190.74,190.61,190.69,21562,190.715,190.69
2023-11-24 09:15:00,190.715,190.75,190.68,190.7,3083,190.69,190.71
2023-11-24 09:10:00,190.69,190.75,190.63,190.71,4268,190.655,190.715
2023-11-24 09:05:00,190.655,190.71,190.62,190.701,5419,190.855,190.69
2023-11-24 09:00:00,190.855,190.89,190.62,190.673,7837,190.805,190.655
2023-11-24 08:55:00,190.805,190.88,190.73,190.87,6174,190.8,190.855
2023-11-24 08:50:00,190.8,190.873,190.71,190.85,3281,190.71,190.805
2023-11-24 08:45:00,190.71,190.84,190.71,190.78,13629,190.61,190.8
2023-11-24 08:40:00,190.61,190.75,190.61,190.73,5557,190.65,190.71
2023-11-24 08:35:00,190.65,190.66,190.6,190.62,1935,190.72,190.61
2023-11-24 08:30:00,190.72,190.749,186.734,190.624,7506,190.72,190.65
2023-11-24 08:25:00,190.72,190.75,190.69,190.71,4714,190.749,190.72
2023-11-24 08:20:00,190.749,190.84,190.69,190.72,7942,190.78,190.72
2023-11-24 08:15:00,190.78,190.83,190.7,190.745,3601,190.815,190.749
2023-11-24 08:10:00,190.815,190.86,190.75,190.775,3865,190.76,190.78
2023-11-24 08:05:00,190.76,190.85,190.7,190.75,4157,190.799,190.815
2023-11-24 08:00:00,190.799,191.38,190.61,190.78,35395,190.65,190.76
2023-11-24 07:55:00,190.65,190.77,190.65,190.77,3968,190.71,190.799
2023-11-24 07:50:00,190.71,190.73,190.64,190.67,3255,190.8,190.65
2023-11-24 07:45:00,190.8,190.81,190.67,190.67,6560,190.82,190.71
2023-11-24 07:40:00,190.82,190.82,190.76,190.8,821,190.78,190.8
2023-11-24 07:35:00,190.78,190.82,190.76,190.78,1886,190.87,190.82
2023-11-24 07:30:00,190.87,190.89,190.78,190.79,3108,190.82,190.78
2023-11-24 07:25:00,190.82,190.9,190.82,190.9,1249,190.8,190.87
2023-11-24 07:20:00,190.8,190.87,190.79,190.81,707,190.79,190.82
2023-11-24 07:15:00,190.79,190.84,190.74,190.83,1224,190.84,190.8
2023-11-24 07:10:00,190.84,190.84,190.75,190.78,1810,190.84,190.79
2023-11-24 07:05:00,190.84,190.88,190.8,190.84,3572,190.78,190.84
2023-11-24 07:00:00,190.78,190.85,190.75,190.83,8294,190.78,190.84
2023-11-24 06:55:00,190.78,190.8,190.68,190.77,1470,190.78,190.78
2023-11-24 06:50:00,190.78,190.8,190.77,190.78,1478,190.79,190.78
2023-11-24 06:45:00,190.79,190.84,190.76,190.77,1070,190.73,190.78
2023-11-24 06:40:00,190.73,190.85,190.73,190.81,1178,190.87,190.79
2023-11-24 06:35:00,190.87,190.93,190.72,190.73,3757,190.93,190.73
2023-11-24 06:30:00,190.93,190.93,190.82,190.86,1039,190.92,190.87
2023-11-24 06:25:00,190.92,190.94,190.91,190.93,1076,190.92,190.93
2023-11-24 06:20:00,190.92,190.95,190.92,190.92,69,190.87,190.92
2023-11-24 06:15:00,190.87,190.96,190.84,190.9,1279,191.0,190.92
2023-11-24 06:10:00,191.0,191.0,190.78,190.84,2983,191.02,190.87
2023-11-24 06:05:00,191.02,191.03,190.96,190.96,596,191.03,191.0
2023-11-24 06:00:00,191.03,191.1,191.01,191.01,1450,191.07,191.02
2023-11-24 05:55:00,191.07,191.11,191.05,191.1,4016,191.06,191.03
2023-11-24 05:50:00,191.06,191.08,191.03,191.08,402,190.96,191.07
2023-11-24 05:45:00,190.96,191.08,190.96,191.07,1526,191.0,191.06
2023-11-24 05:40:00,191.0,191.01,190.94,190.97,941,191.0,190.96
2023-11-24 05:35:00,191.0,191.02,190.96,191.01,951,191.07,191.0
2023-11-24 05:30:00,191.07,191.08,190.96,191.0,2050,191.08,191.0
2023-11-24 05:25:00,191.08,191.08,191.06,191.07,395,191.1,191.07
2023-11-24 05:20:00,191.1,191.14,191.08,191.08,750,191.07,191.08
2023-11-24 05:15:00,191.07,191.11,191.07,191.08,85,191.09,191.1
2023-11-24 05:10:00,191.09,191.1,191.06,191.07,155,191.07,191.07
2023-11-24 05:05:00,191.07,191.14,191.06,191.1,1280,191.05,191.09
2023-11-24 05:00:00,191.05,191.07,191.05,191.06,68,191.1,191.07
2023-11-24 04:55:00,191.1,191.1,191.05,191.05,277,191.04,191.05
2023-11-24 04:50:00,191.04,191.1,191.04,191.1,243,191.15,191.1
2023-11-24 04:45:00,191.15,191.15,191.04,191.05,887,191.13,191.04
2023-11-24 04:40:00,191.13,191.15,191.11,191.15,544,191.14,191.15
2023-11-24 04:35:00,191.14,191.15,191.11,191.11,20,191.11,191.13
2023-11-24 04:30:00,191.11,191.16,191.08,191.16,640,191.21,191.14
2023-11-24 04:25:00,191.21,191.21,191.11,191.14,768,191.18,191.11
2023-11-24 04:20:00,191.18,191.22,191.17,191.21,2479,191.17,191.21
2023-11-24 04:15:00,191.17,191.2,191.16,191.18,222,191.22,191.18
2023-11-24 04:10:00,191.22,191.23,191.17,191.2,302,191.15,191.17
2023-11-24 04:05:00,191.15,191.23,191.08,191.16,279,191.2,191.22
2023-11-24 04:00:00,191.2,191.26,190.89,191.16,1281,191.225,191.15
2023-11-22 19:55:00,191.225,191.29,191.225,191.27,4060,191.21,191.2
2023-11-22 19:50:00,191.21,191.27,191.21,191.225,307,191.28,191.225
2023-11-22 19:45:00,191.28,191.29,191.22,191.25,1003,191.27,191.21
2023-11-22 19:40:00,191.27,191.3,191.23,191.26,158,191.26,191.28
2023-11-22 19:35:00,191.26,191.275,191.22,191.26,942,191.28,191.27
2023-11-22 19:30:00,191.28,191.3,191.26,191.28,117,191.28,191.26
2023-11-22 19:25:00,191.28,191.29,191.26,191.26,52,191.29,191.28
2023-11-22 19:20:00,191.29,191.3,191.26,191.26,110,191.28,191.28
2023-11-22 19:15:00,191.28,191.3,191.26,191.275,240,191.28,191.29
2023-11-22 19:10:00,191.28,191.34,191.25,191.3,646,191.28,191.28
2023-11-22 19:05:00,191.28,191.31,191.25,191.3,2283,191.28,191.28
2023-11-22 19:00:00,191.28,191.31,191.25,191.28,50,191.31,191.28
2023-11-22 18:55:00,191.31,191.31,191.22,191.28,50,191.234,191.28
2023-11-22 18:50:00,191.234,191.31,191.22,191.26,187,191.28,191.31
2023-11-22 18:45:00,191.28,191.31,191.22,191.3,537,191.265,191.234
2023-11-22 18:40:00,191.265,191.31,191.26,191.26,105,191.26,191.28
2023-11-22 18:35:00,191.26,191.31,191.22,191.27,423,191.29,191.265
2023-11-22 18:30:00,191.29,191.297,191.22,191.26,151,191.31,191.26
2023-11-22 18:25:00,191.31,191.31,191.21,191.21,114,191.29,191.29
2023-11-22 18:20:00,191.29,191.31,191.27,191.29,186,191.3,191.31
2023-11-22 18:15:00,191.3,191.31,191.27,191.29,573,191.3,191.29
2023-11-22 18:10:00,191.3,191.32,191.27,191.3,174,191.35,191.3
2023-11-22 18:05:00,191.35,191.35,191.27,191.27,633,191.31,191.3
2023-11-22 18:00:00,191.31,191.35,191.27,191.31,3146,191.305,191.35
2023-11-22 17:55:00,191.305,191.35,191.3,191.31,3280,191.3,191.31
2023-11-22 17:50:00,191.3,191.31,191.3,191.3,761,191.265,191.305
2023-11-22 17:45:00,191.265,191.305,191.26,191.3,835,191.25,191.3
2023-11-22 17:40:00,191.25,191.27,191.25,191.26,1072,191.25,191.265
2023-11-22 17:35:00,191.25,191.26,191.23,191.25,639,191.25,191.25
2023-11-22 17:30:00,191.25,191.26,191.23,191.25,689,182.144,191.25
2023-11-22 17:25:00,182.144,191.3,182.144,191.25,1052,191.29,191.25
2023-11-22 17:20:00,191.29,191.31,191.27,191.29,271,191.29,182.144
2023-11-22 17:15:00,191.29,191.31,191.26,191.297,375,191.315,191.29
2023-11-22 17:10:00,191.315,191.33,191.26,191.31,1231,191.325,191.29
2023-11-22 17:05:00,191.325,191.33,191.27,191.315,1114,191.32,191.315
2023-11-22 17:00:00,191.32,191.36,191.295,191.32,69670,191.32,191.325
2023-11-22 16:55:00,191.32,191.34,191.3,191.33,423,191.28,191.32
2023-11-22 16:50:00,191.28,191.335,191.23,191.335,24605,191.29,191.32
2023-11-22 16:45:00,191.29,191.3,191.22,191.28,1064,191.295,191.28
2023-11-22 16:40:00,191.295,191.31,191.28,191.29,235565,191.29,191.29
2023-11-22 16:35:00,191.29,191.3,191.27,191.29,733,191.28,191.295
2023-11-22 16:30:00,191.28,191.31,191.27,191.27,870,191.335,191.29
2023-11-22 16:25:00,191.335,191.35,191.28,191.31,2075,191.31,191.28
2023-11-22 16:20:00,191.31,191.47,191.26,191.335,57041,191.31,191.335
2023-11-22 16:15:00,191.31,191.31,191.28,191.295,1994,191.29,191.31
2023-11-22 16:10:00,191.29,191.31,186.734,191.28,16974,191.29,191.31
2023-11-22 16:05:00,191.29,191.325,191.26,191.28,153284,191.3,191.29
2023-11-22 16:00:00,191.3,191.325,191.23,191.27,9112966,191.28,191.29
2023-11-22 15:55:00,191.28,191.42,191.22,191.3,1293766,191.53,191.3
2023-11-22 15:50:00,191.53,191.59,191.25,191.3,713213,191.54,191.28
2023-11-22 15:45:00,191.54,191.631,191.5,191.54,422605,191.67,191.53
2023-11-22 15:40:00,191.67,191.7,191.51,191.54,368244,191.56,191.54
2023-11-22 15:35:00,191.56,191.67,191.545,191.67,383155,191.515,191.67
2023-11-22 15:30:00,191.515,191.985,191.445,191.55,356777,191.44,191.56
2023-11-22 15:25:00,191.44,191.55,191.4,191.52,297435,191.485,191.515
2023-11-22 15:20:00,191.485,191.49,191.27,191.445,295197,191.505,191.44
2023-11-22 15:15:00,191.505,191.555,191.44,191.485,221122,191.41,191.485
2023-11-22 15:10:00,191.41,191.505,191.36,191.503,226121,191.392,191.505
2023-11-22 15:05:00,191.392,191.475,191.22,191.4,355931,191.35,191.41
2023-11-22 15:00:00,191.35,191.395,191.273,191.39,350773,191.185,191.392
2023-11-22 14:55:00,191.185,191.37,191.17,191.35,368869,190.95,191.35
2023-11-22 14:50:00,190.95,191.22,190.94,191.19,358698,191.2,191.185
2023-11-22 14:45:00,191.2,191.215,190.95,190.95,329198,190.9,190.95
2023-11-22 14:40:00,190.9,191.21,190.825,191.194,466707,191.363,191.2
2023-11-22 14:35:00,191.363,191.4,190.83,190.885,478847,191.64,190.9
2023-11-22 14:30:00,191.64,191.64,191.35,191.369,243417,191.54,191.363
2023-11-22 14:25:00,191.54,191.65,191.52,191.635,170020,191.575,191.64
2023-11-22 14:20:00,191.575,191.66,191.535,191.535,212953,191.535,191.54
2023-11-22 14:15:00,191.535,191.62,191.49,191.576,275994,191.7,191.575
2023-11-22 14:10:00,191.7,191.71,191.53,191.54,281597,191.6,191.535
2023-11-22 14:05:00,191.6,191.695,191.595,191.69,274639,191.62,191.7
2023-11-22 14:00:00,191.62,191.7,191.57,191.59,303353,191.535,191.6
2023-11-22 13:55:00,191.535,191.68,191.53,191.63,415089,191.68,191.62
2023-11-22 13:50:00,191.68,191.706,191.53,191.531,330184,191.79,191.535
2023-11-22 13:45:00,191.79,191.8,191.66,191.685,262493,191.871,191.68
2023-11-22 13:40:00,191.871,191.895,191.76,191.785,279688,192.02,191.79
2023-11-22 13:35:00,192.02,192.03,191.85,191.87,215861,192.01,191.871
2023-11-22 13:30:00,192.01,192.03,191.94,192.03,400824,192.04,192.02
2023-11-22 13:25:00,192.04,192.06,191.97,192.005,205421,191.81,192.01
2023-11-22 13:20:00,191.81,192.055,191.79,192.04,263272,192.064,192.04
2023-11-22 13:15:00,192.064,192.08,191.771,191.8,280959,191.974,191.81
2023-11-22 13:10:00,191.974,192.09,191.915,192.07,344470,191.745,192.064
2023-11-22 13:05:00,191.745,191.99,191.68,191.975,309643,191.9,191.974
2023-11-22 13:00:00,191.9,191.915,191.72,191.745,303269,191.895,191.745
2023-11-22 12:55:00,191.895,191.945,191.78,191.905,253787,191.76,191.9
2023-11-22 12:50:00,191.76,191.92,191.73,191.89,401541,191.7,191.895
2023-11-22 12:45:00,191.7,191.8,191.65,191.755,282829,191.79,191.76
2023-11-22 12:40:00,191.79,191.8,191.66,191.705,237130,191.695,191.7
2023-11-22 12:35:00,191.695,191.85,191.68,191.795,258963,191.915,191.79
2023-11-22 12:30:00,191.915,191.92,191.64,191.69,313078,191.85,191.695
2023-11-22 12:25:00,191.85,191.96,191.81,191.915,281940,191.785,191.915
2023-11-22 12:20:00,191.785,191.925,191.685,191.85,399774,191.585,191.85
2023-11-22 12:15:00,191.585,191.8,191.55,191.782,257582,191.84,191.785
2023-11-22 12:10:00,191.84,191.89,191.57,191.59,297774,191.705,191.585
2023-11-22 12:05:00,191.705,191.85,191.69,191.84,274847,191.665,191.84
2023-11-22 12:00:00,191.665,191.74,191.6,191.705,239011,191.56,191.705
2023-11-22 11:55:00,191.56,191.67,191.48,191.662,282593,191.62,191.665
2023-11-22 11:50:00,191.62,191.67,191.531,191.559,225699,191.665,191.56
2023-11-22 11:45:00,191.665,191.74,191.599,191.61,209620,191.645,191.62
2023-11-22 11:40:00,191.645,191.73,191.57,191.67,234253,191.713,191.665
2023-11-22 11:35:00,191.713,191.72,191.59,191.64,289400,191.66,191.645
2023-11-22 11:30:00,191.66,191.85,191.64,191.715,348152,191.71,191.713
2023-11-22 11:25:00,191.71,191.71,191.54,191.66,218383,191.57,191.66
2023-11-22 11:20:00,191.57,191.75,191.51,191.72,263883,191.8,191.71
2023-11-22 11:15:00,191.8,191.84,191.525,191.57,366379,191.52,191.57
2023-11-22 11:10:00,191.52,191.85,191.52,191.805,294704,191.84,191.8
2023-11-22 11:05:00,191.84,191.865,191.52,191.54,335639,191.455,191.52
2023-11-22 11:00:00,191.455,191.85,191.44,191.85,459068,191.43,191.84
2023-11-22 10:55:00,191.43,191.58,191.4,191.45,620433,191.78,191.455
2023-11-22 10:50:00,191.78,191.88,191.39,191.42,536399,192.08,191.43
2023-11-22 10:45:00,192.08,192.156,191.77,191.77,374693,192.14,191.78
2023-11-22 10:40:00,192.14,192.32,192.06,192.07,360731,192.18,192.08
2023-11-22 10:35:00,192.18,192.37,192.11,192.14,519057,191.95,192.14
2023-11-22 10:30:00,191.95,192.19,191.948,192.18,436180,192.09,192.18
2023-11-22 10:25:00,192.09,192.09,191.773,191.932,483783,191.85,191.95
2023-11-22 10:20:00,191.85,192.15,191.79,192.085,615727,191.73,192.09
2023-11-22 10:15:00,191.73,191.89,191.59,191.85,499000,191.72,191.85
2023-11-22 10:10:00,191.72,191.83,191.588,191.74,489145,191.63,191.73
2023-11-22 10:05:00,191.63,191.84,191.58,191.72,456665,191.92,191.72
2023-11-22 10:00:00,191.92,191.988,191.43,191.63,894259,191.79,191.63
2023-11-22 09:55:00,191.79,192.02,191.579,191.913,850784,192.49,191.92
2023-11-22 09:50:00,192.49,192.63,191.765,191.79,948183,192.66,191.79
2023-11-22 09:45:00,192.66,192.7,192.45,192.5,694507,192.48,192.49
2023-11-22 09:40:00,192.48,192.81,192.445,192.64,838941,192.67,192.66
2023-11-22 09:35:00,192.67,192.93,192.47,192.48,1408016,191.49,192.48
2023-11-22 09:30:00,191.49,192.73,191.465,192.66,2958167,191.38,192.67
2023-11-22 09:25:00,191.38,191.5,191.2,191.48,29578,191.35,191.49
2023-11-22 09:20:00,191.35,191.46,191.31,191.41,20832,191.25,191.38
2023-11-22 09:15:00,191.25,191.37,191.21,191.37,9379,191.28,191.35
2023-11-22 09:10:00,191.28,191.44,191.25,191.27,33334,191.22,191.25
2023-11-22 09:05:00,191.22,191.29,191.11,191.28,13650,191.15,191.28
2023-11-22 09:00:00,191.15,191.43,190.805,191.21,17969,191.1,191.22
2023-11-22 08:55:00,191.1,191.2,191.07,191.155,8921,191.12,191.15
2023-11-22 08:50:00,191.12,191.17,191.05,191.1,18889,191.03,191.1
2023-11-22 08:45:00,191.03,191.141,191.03,191.103,16624,190.98,191.12
2023-11-22 08:40:00,190.98,191.09,190.94,191.03,10620,191.0,191.03
2023-11-22 08:35:00,191.0,191.039,190.93,190.97,6208,191.09,190.98
2023-11-22 08:30:00,191.09,191.1,190.82,190.98,8478,191.13,191.0
2023-11-22 08:25:00,191.13,191.15,191.0,191.12,7487,190.96,191.09
2023-11-22 08:20:00,190.96,191.15,190.92,191.12,10295,191.05,191.13
2023-11-22 08:15:00,191.05,191.1,190.94,190.94,29650,191.0,190.96
2023-11-22 08:10:00,191.0,191.1,191.0,191.06,3765,191.025,191.05
2023-11-22 08:05:00,191.025,191.1,190.64,191.0,4445,190.71,191.0
2023-11-22 08:00:00,190.71,191.15,190.04,191.03,37022,191.07,191.025
2023-11-22 07:55:00,191.07,191.07,190.96,191.03,3442,191.13,190.71
2023-11-22 07:50:00,191.13,191.14,191.02,191.04,3377,191.03,191.07
2023-11-22 07:45:00,191.03,191.14,190.92,191.06,12852,191.11,191.13
2023-11-22 07:40:00,191.11,191.11,191.03,191.03,6253,191.03,191.03
2023-11-22 07:35:00,191.03,191.13,191.03,191.1,1058,191.1,191.11
2023-11-22 07:30:00,191.1,191.12,191.02,191.09,3504,191.11,191.03
2023-11-22 07:25:00,191.11,191.15,191.04,191.06,4264,190.93,191.1
2023-11-22 07:20:00,190.93,191.15,190.9,191.11,16287,190.92,191.11
2023-11-22 07:15:00,190.92,190.98,190.87,190.95,5142,190.9,190.93
2023-11-22 07:10:00,190.9,190.98,190.9,190.93,3017,190.89,190.92
2023-11-22 07:05:00,190.89,190.97,190.87,190.9,4158,190.69,190.9
2023-11-22 07:00:00,190.69,190.91,190.69,190.88,9880,190.77,190.89
2023-11-22 06:55:00,190.77,190.77,190.69,190.72,894,190.76,190.69
2023-11-22 06:50:00,190.76,190.82,190.76,190.77,141,190.78,190.77
2023-11-22 06:45:00,190.78,190.82,190.71,190.73,818,190.84,190.76
2023-11-22 06:40:00,190.84,190.85,190.78,190.8,398,190.8,190.78
2023-11-22 06:35:00,190.8,190.87,190.75,190.78,2171,190.93,190.84
2023-11-22 06:30:00,190.93,190.93,190.65,190.8,2907,190.8,190.8
2023-11-22 06:25:00,190.8,190.95,190.73,190.9,5536,190.82,190.93
2023-11-22 06:20:00,190.82,190.82,190.75,190.76,206,190.8,190.8
2023-11-22 06:15:00,190.8,190.85,190.69,190.76,2296,190.85,190.82
2023-11-22 06:10:00,190.85,190.89,190.8,190.81,816,190.94,190.8
2023-11-22 06:05:00,190.94,190.94,190.79,190.85,1467,190.83,190.85
2023-11-22 06:00:00,190.83,190.96,190.81,190.86,542,190.7,190.94
2023-11-22 05:55:00,190.7,190.98,190.69,190.88,4547,190.64,190.83
2023-11-22 05:50:00,190.64,190.71,190.64,190.7,1559,190.66,190.7
2023-11-22 05:45:00,190.66,190.66,190.61,190.65,1051,190.62,190.64
2023-11-22 05:40:00,190.62,190.67,190.6,190.61,1180,190.65,190.66
2023-11-22 05:35:00,190.65,190.65,190.58,190.63,2257,190.64,190.62
2023-11-22 05:30:00,190.64,190.65,190.6,190.65,1093,190.63,190.65
2023-11-22 05:25:00,190.63,190.65,190.59,190.6,372,190.68,190.64
2023-11-22 05:20:00,190.68,190.69,190.61,190.63,261,190.7,190.63
2023-11-22 05:15:00,190.7,190.7,190.65,190.66,734,190.62,190.68
2023-11-22 05:10:00,190.62,190.69,190.61,190.68,1231,190.6,190.7
2023-11-22 05:05:00,190.6,190.62,190.57,190.6,172,190.45,190.62
2023-11-22 05:00:00,190.45,190.6,190.45,190.6,1595,190.44,190.6
2023-11-22 04:55:00,190.44,190.5,190.41,190.44,1265,190.47,190.45
2023-11-22 04:50:00,190.47,190.47,190.41,190.44,135,190.46,190.44
2023-11-22 04:45:00,190.46,190.49,190.42,190.43,320,190.45,190.47
2023-11-22 04:40:00,190.45,190.46,190.42,190.42,678,190.46,190.46
2023-11-22 04:35:00,190.46,190.48,190.4,190.41,3381,190.47,190.45
2023-11-22 04:30:00,190.47,190.5,190.46,190.46,1137,190.45,190.46
2023-11-22 04:25:00,190.45,190.49,190.41,190.46,1098,190.47,190.47
2023-11-22 04:20:00,190.47,190.48,190.41,190.46,38,190.47,190.45
2023-11-22 04:15:00,190.47,190.5,190.42,190.45,1183,190.47,190.47
2023-11-22 04:10:00,190.47,190.47,190.42,190.47,2210,190.4,190.47
2023-11-22 04:05:00,190.4,190.47,190.38,190.47,831,189.7,190.47
2023-11-22 04:00:00,189.7,190.7,189.7,190.4,2400,190.39,190.4
2023-11-21 19:55:00,190.39,190.44,190.3,190.3,1451,190.36,189.7
2023-11-21 19:50:00,190.36,190.45,190.36,190.39,3052,190.42,190.39
2023-11-21 19:45:00,190.42,190.42,190.35,190.36,400,190.37,190.36
2023-11-21 19:40:00,190.37,190.44,190.33,190.39,947,190.33,190.42
2023-11-21 19:35:00,190.33,190.42,190.31,190.39,1767,190.35,190.37
2023-11-21 19:30:00,190.35,190.38,190.31,190.33,2285,190.4,190.33
2023-11-21 19:25:00,190.4,190.4,190.3,190.35,2060,190.36,190.35
2023-11-21 19:20:00,190.36,190.4,190.36,190.4,3212,190.53,190.4
2023-11-21 19:15:00,190.53,190.53,190.34,190.36,7433,190.59,190.36
2023-11-21 19:10:00,190.59,190.59,190.4,190.485,4143,190.55,190.53
2023-11-21 19:05:00,190.55,190.59,190.51,190.55,3015,190.485,190.59
2023-11-21 19:00:00,190.485,190.57,190.4,190.535,1698,190.51,190.55
2023-11-21 18:55:00,190.51,190.57,190.41,190.57,2826,190.57,190.485
2023-11-21 18:50:00,190.57,190.57,190.41,190.49,378,190.47,190.51
2023-11-21 18:45:00,190.47,190.57,190.4,190.49,1308,190.54,190.57
2023-11-21 18:40:00,190.54,190.55,190.36,190.47,968,190.535,190.47
2023-11-21 18:35:00,190.535,190.58,190.49,190.525,3001,190.53,190.54
2023-11-21 18:30:00,190.53,190.58,190.39,190.52,1781,190.41,190.535
2023-11-21 18:25:00,190.41,190.57,190.39,190.56,4758,190.52,190.53
2023-11-21 18:20:00,190.52,190.58,190.37,190.51,3229,190.58,190.41
2023-11-21 18:15:00,190.58,190.595,190.45,190.45,1004,190.53,190.52
2023-11-21 18:10:00,190.53,190.58,190.44,190.48,5326,190.6,190.58
2023-11-21 18:05:00,190.6,190.61,190.46,190.46,4115,190.64,190.53
2023-11-21 18:00:00,190.64,190.655,190.56,190.58,2845,190.65,190.6
2023-11-21 17:55:00,190.65,190.75,190.55,190.64,7840,190.5,190.64
2023-11-21 17:50:00,190.5,190.65,190.46,190.65,7258,190.535,190.65
2023-11-21 17:45:00,190.535,190.54,190.48,190.53,2513,190.563,190.5
2023-11-21 17:40:00,190.563,190.57,190.5,190.53,1154,190.53,190.535
2023-11-21 17:35:00,190.53,190.58,190.5,190.535,467,190.555,190.563
2023-11-21 17:30:00,190.555,190.64,190.53,190.56,2752,190.56,190.53
2023-11-21 17:25:00,190.56,190.58,190.53,190.555,1600,190.55,190.555
2023-11-21 17:20:00,190.55,190.58,164.186,190.57,1142,190.578,190.56
2023-11-21 17:15:00,190.578,200.513,167.665,190.55,1252,190.47,190.55
2023-11-21 17:10:00,190.47,194.292,168.328,190.52,1113,190.545,190.578
2023-11-21 17:05:00,190.545,190.58,190.46,190.485,2536,190.511,190.47
2023-11-21 17:00:00,190.511,190.59,190.51,190.52,504,190.5,190.545
2023-11-21 16:55:00,190.5,190.59,190.5,190.53,1817,190.43,190.511
2023-11-21 16:50:00,190.43,190.515,190.43,190.51,1409,190.44,190.5
2023-11-21 16:45:00,190.44,190.64,190.42,190.43,28690,190.548,190.43
2023-11-21 16:40:00,190.548,190.64,190.44,190.465,57668,190.59,190.44
2023-11-21 16:35:00,190.59,190.64,190.4,190.535,21096,190.65,190.548
2023-11-21 16:30:00,190.65,190.77,190.55,190.605,11702,190.6,190.59
2023-11-21 16:25:00,190.6,190.75,190.49,190.65,17380,190.64,190.65
2023-11-21 16:20:00,190.64,190.74,190.24,190.58,61957,190.64,190.6
2023-11-21 16:15:00,190.64,190.64,190.52,190.52,2075,190.57,190.64
2023-11-21 16:10:00,190.57,190.659,190.55,190.55,34925,190.64,190.64
2023-11-21 16:05:00,190.64,190.655,190.51,190.59,38611,190.64,190.57
2023-11-21 16:00:00,190.64,190.75,190.215,190.65,8584029,190.58,190.64
2023-11-21 15:55:00,190.58,190.73,190.475,190.65,1816023,190.365,190.64
2023-11-21 15:50:00,190.365,190.64,190.32,190.56,1878825,190.435,190.58
2023-11-21 15:45:00,190.435,190.435,190.29,190.37,567783,190.42,190.365
2023-11-21 15:40:00,190.42,190.52,190.37,190.435,506491,190.39,190.435
2023-11-21 15:35:00,190.39,190.46,190.291,190.43,323752,190.645,190.42
2023-11-21 15:30:00,190.645,190.675,190.31,190.38,446293,190.565,190.39
2023-11-21 15:25:00,190.565,190.71,190.51,190.65,364188,190.605,190.645
2023-11-21 15:20:00,190.605,190.675,190.52,190.57,262745,190.57,190.565
2023-11-21 15:15:00,190.57,190.649,190.565,190.605,248014,190.53,190.605
2023-11-21 15:10:00,190.53,190.68,190.53,190.575,253975,190.62,190.57
